"","Time","P"
"64765",2011-08-13 21:00:00,0.025
"64766",2011-08-13 21:05:00,0.258333333333333
"64767",2011-08-13 21:10:00,3.70833333333333
"64768",2011-08-13 21:15:00,2.78333333333333
"64769",2011-08-13 21:20:00,0.716666666666667
"64770",2011-08-13 21:25:00,0.366666666666667
"64771",2011-08-13 21:30:00,0.525
"64772",2011-08-13 21:35:00,0.35
"64773",2011-08-13 21:40:00,0.0833333333333333
"64774",2011-08-13 21:45:00,0
"64775",2011-08-13 21:50:00,0
"64776",2011-08-13 21:55:00,0
"64777",2011-08-13 22:00:00,0
"64778",2011-08-13 22:05:00,0
"64779",2011-08-13 22:10:00,0
"64780",2011-08-13 22:15:00,0
"64781",2011-08-13 22:20:00,0
"64782",2011-08-13 22:25:00,0
"64783",2011-08-13 22:30:00,0
"64784",2011-08-13 22:35:00,0
"64785",2011-08-13 22:40:00,0
"64786",2011-08-13 22:45:00,0
"64787",2011-08-13 22:50:00,0
"64788",2011-08-13 22:55:00,0
"64789",2011-08-13 23:00:00,0
"64790",2011-08-13 23:05:00,0
"64791",2011-08-13 23:10:00,0
"64792",2011-08-13 23:15:00,0.25
"64793",2011-08-13 23:20:00,0.733333333333333
"64794",2011-08-13 23:25:00,0.633333333333333
"64795",2011-08-13 23:30:00,0.133333333333333
"64796",2011-08-13 23:35:00,0.0166666666666667
"64797",2011-08-13 23:40:00,0
"64798",2011-08-13 23:45:00,0
"64799",2011-08-13 23:50:00,0
"64800",2011-08-13 23:55:00,0
"64801",2011-08-14,0
"64802",2011-08-14 00:05:00,0
"64803",2011-08-14 00:10:00,0
"64804",2011-08-14 00:15:00,0.0416666666666667
"64805",2011-08-14 00:20:00,0.116666666666667
"64806",2011-08-14 00:25:00,0.0416666666666667
"64807",2011-08-14 00:30:00,0.0416666666666667
"64808",2011-08-14 00:35:00,0
"64809",2011-08-14 00:40:00,0.275
"64810",2011-08-14 00:45:00,0
"64811",2011-08-14 00:50:00,0
"64812",2011-08-14 00:55:00,0
"64813",2011-08-14 01:00:00,0
"64814",2011-08-14 01:05:00,0
"64815",2011-08-14 01:10:00,0
"64816",2011-08-14 01:15:00,0
"64817",2011-08-14 01:20:00,0
"64818",2011-08-14 01:25:00,0.0166666666666667
"64819",2011-08-14 01:30:00,0.0166666666666667
"64820",2011-08-14 01:35:00,0
"64821",2011-08-14 01:40:00,0
"64822",2011-08-14 01:45:00,0
"64823",2011-08-14 01:50:00,0
"64824",2011-08-14 01:55:00,0.0583333333333333
"64825",2011-08-14 02:00:00,0.0583333333333333
"64826",2011-08-14 02:05:00,0.125
"64827",2011-08-14 02:10:00,0.266666666666667
"64828",2011-08-14 02:15:00,0.2
"64829",2011-08-14 02:20:00,0.191666666666667
"64830",2011-08-14 02:25:00,0.141666666666667
"64831",2011-08-14 02:30:00,0.283333333333333
"64832",2011-08-14 02:35:00,0.283333333333333
"64833",2011-08-14 02:40:00,0.158333333333333
"64834",2011-08-14 02:45:00,0.141666666666667
"64835",2011-08-14 02:50:00,0.108333333333333
"64836",2011-08-14 02:55:00,0.125
"64837",2011-08-14 03:00:00,0.125
"64838",2011-08-14 03:05:00,0.225
"64839",2011-08-14 03:10:00,0.225
"64840",2011-08-14 03:15:00,0.1
"64841",2011-08-14 03:20:00,0
"64842",2011-08-14 03:25:00,0
"64843",2011-08-14 03:30:00,0
"64844",2011-08-14 03:35:00,0
"64845",2011-08-14 03:40:00,0
"64846",2011-08-14 03:45:00,0
"64847",2011-08-14 03:50:00,0
"64848",2011-08-14 03:55:00,0.0166666666666667
"64849",2011-08-14 04:00:00,0.0583333333333333
"64850",2011-08-14 04:05:00,0.0166666666666667
"64851",2011-08-14 04:10:00,0
"64852",2011-08-14 04:15:00,0
"64853",2011-08-14 04:20:00,0
"64854",2011-08-14 04:25:00,0
"64855",2011-08-14 04:30:00,0.00833333333333333
"64856",2011-08-14 04:35:00,0.0166666666666667
"64857",2011-08-14 04:40:00,0.00833333333333333
"64858",2011-08-14 04:45:00,0.00833333333333333
"64859",2011-08-14 04:50:00,0
"64860",2011-08-14 04:55:00,0
"64861",2011-08-14 05:00:00,0
"64862",2011-08-14 05:05:00,0
"64863",2011-08-14 05:10:00,0
"64864",2011-08-14 05:15:00,0
"64865",2011-08-14 05:20:00,0
"64866",2011-08-14 05:25:00,0
"64867",2011-08-14 05:30:00,0
"64868",2011-08-14 05:35:00,0
"64869",2011-08-14 05:40:00,0
"64870",2011-08-14 05:45:00,0.0333333333333333
"64871",2011-08-14 05:50:00,0.0416666666666667
"64872",2011-08-14 05:55:00,0
"64873",2011-08-14 06:00:00,0
"64874",2011-08-14 06:05:00,0
"64875",2011-08-14 06:10:00,0
"64876",2011-08-14 06:15:00,0
"64877",2011-08-14 06:20:00,0
"64878",2011-08-14 06:25:00,0
"64879",2011-08-14 06:30:00,0
"64880",2011-08-14 06:35:00,0
"64881",2011-08-14 06:40:00,0
"64882",2011-08-14 06:45:00,0
"64883",2011-08-14 06:50:00,0
"64884",2011-08-14 06:55:00,0
"64885",2011-08-14 07:00:00,0
"64886",2011-08-14 07:05:00,0
"64887",2011-08-14 07:10:00,0
"64888",2011-08-14 07:15:00,0
"64889",2011-08-14 07:20:00,0
"64890",2011-08-14 07:25:00,0
